log,error_type,loc,cc,nested_depth,params,object_params,fan_in,fan_out,project
test_921.log,PASS,13,3,1,0,0,0,0,Catch2
test_969.log,Symbol/Lookup,3,1,0,0,0,0,0,Catch2
test_239.log,Symbol/Lookup,3,1,1,1,1,1,0,Catch2
test_210.log,PASS,3,1,0,1,0,0,0,Catch2
test_985.log,Symbol/Lookup,26,9,2,2,0,2,1,Catch2
test_985.log,Incomplete Type,26,9,2,2,0,2,1,Catch2
test_985.log,Qualifier/Specifier Missuse,26,9,2,2,0,2,1,Catch2
test_425.log,Symbol/Lookup,5,1,0,2,2,0,1,Catch2
test_425.log,Override/Inheritance,5,1,0,2,2,0,1,Catch2
test_425.log,Syntactic,5,1,0,2,2,0,1,Catch2
test_425.log,Construction/Initialization,5,1,0,2,2,0,1,Catch2
test_425.log,Lexical,5,1,0,2,2,0,1,Catch2
test_300.log,Symbol/Lookup,3,1,0,0,0,3,0,Catch2
test_300.log,Type Conversion/Reference Binding,3,1,0,0,0,3,0,Catch2
test_581.log,Symbol/Lookup,10,3,2,0,0,0,3,Catch2
test_581.log,Abstract-Type Instantiation,10,3,2,0,0,0,3,Catch2
test_370.log,Symbol/Lookup,3,1,0,0,0,0,0,Catch2
test_370.log,Type Conversion/Reference Binding,3,1,0,0,0,0,0,Catch2
test_345.log,Symbol/Lookup,1,1,0,0,0,0,0,Catch2
test_711.log,Symbol/Lookup,7,4,0,2,2,1,0,Catch2
test_852.log,Symbol/Lookup,3,1,0,0,0,3,0,Catch2
test_852.log,Override/Inheritance,3,1,0,0,0,3,0,Catch2
test_852.log,Construction/Initialization,3,1,0,0,0,3,0,Catch2
test_1053.log,Symbol/Lookup,5,2,0,1,1,0,2,Catch2
test_1053.log,Override/Inheritance,5,2,0,1,1,0,2,Catch2
test_1053.log,Operator/Call,5,2,0,1,1,0,2,Catch2
test_1053.log,Abstract-Type Instantiation,5,2,0,1,1,0,2,Catch2
test_211.log,Symbol/Lookup,4,1,0,0,0,0,0,Catch2
test_1098.log,Symbol/Lookup,3,1,0,1,1,0,0,Catch2
test_428.log,Functions/Call Resolution,4,1,0,1,0,0,0,Catch2
test_428.log,Syntactic,4,1,0,1,0,0,0,Catch2
test_666.log,Symbol/Lookup,6,1,0,2,2,0,0,Catch2
test_666.log,Override/Inheritance,6,1,0,2,2,0,0,Catch2
test_666.log,Construction/Initialization,6,1,0,2,2,0,0,Catch2
test_666.log,Syntactic,6,1,0,2,2,0,0,Catch2
test_333.log,Symbol/Lookup,13,1,1,2,2,0,0,Catch2
test_333.log,Type Redefinition/Redeclaration,13,1,1,2,2,0,0,Catch2
test_333.log,Syntactic,13,1,1,2,2,0,0,Catch2
test_535.log,Access Control,3,2,1,0,0,5,0,Catch2
test_535.log,Functions/Call Resolution,3,2,1,0,0,5,0,Catch2
test_1107.log,Lexical,6,3,0,1,1,0,0,Catch2
test_947.log,Symbol/Lookup,30,5,3,5,5,0,0,Catch2
test_947.log,Functions/Call Resolution,30,5,3,5,5,0,0,Catch2
test_947.log,Constexpr/Enum/Assert/Literal,30,5,3,5,5,0,0,Catch2
test_167.log,Symbol/Lookup,3,1,0,0,0,0,0,Catch2
test_167.log,Override/Inheritance,3,1,0,0,0,0,0,Catch2
test_167.log,Syntactic,3,1,0,0,0,0,0,Catch2
test_885.log,Symbol/Lookup,21,5,2,3,2,1,1,Catch2
test_885.log,Syntactic,21,5,2,3,2,1,1,Catch2
test_1047.log,Access Control,4,1,0,1,1,0,0,Catch2
test_1047.log,Construction/Initialization,4,1,0,1,1,0,0,Catch2
test_141.log,Operator/Call,3,1,0,2,2,1,0,glomap
test_141.log,Construction/Initialization,3,1,0,2,2,1,0,glomap
test_141.log,Functions/Call Resolution,3,1,0,2,2,1,0,glomap
test_97.log,Type Conversion/Reference Binding,4,1,0,1,1,2,0,glomap
test_97.log,Construction/Initialization,4,1,0,1,1,2,0,glomap
test_89.log,Symbol/Lookup,35,8,3,2,0,0,1,glomap
test_58.log,Symbol/Lookup,76,12,1,2,0,0,4,glomap
test_58.log,Override/Inheritance,76,12,1,2,0,0,4,glomap
test_58.log,Abstract-Type Instantiation,76,12,1,2,0,0,4,glomap
test_58.log,Syntactic,76,12,1,2,0,0,4,glomap
test_58.log,Constexpr/Enum/Assert/Literal,76,12,1,2,0,0,4,glomap
test_161.log,Symbol/Lookup,4,1,0,1,1,4,2,glomap
test_16.log,Type Redefinition/Redeclaration,30,1,0,1,0,0,0,glomap
test_23.log,Symbol/Lookup,4,1,0,0,0,1,1,glomap
test_128.log,Symbol/Lookup,29,7,2,4,4,0,0,glomap
test_128.log,This/Non-Static Member/Using Misuse,29,7,2,4,4,0,0,glomap
test_128.log,Syntactic,29,7,2,4,4,0,0,glomap
test_139.log,PASS,11,1,0,3,3,1,0,glomap
test_43.log,Incomplete Type,14,2,1,0,0,2,0,glomap
test_43.log,Access Control,14,2,1,0,0,2,0,glomap
test_2.log,PASS,3,2,0,0,0,1,0,glomap
test_37.log,Symbol/Lookup,11,1,0,0,0,1,9,glomap
test_77.log,Symbol/Lookup,60,12,3,0,0,1,5,glomap
test_77.log,Operator/Call,60,12,3,0,0,1,5,glomap
test_77.log,This/Non-Static Member/Using Misuse,60,12,3,0,0,1,5,glomap
test_77.log,Deleted/Special Member,60,12,3,0,0,1,5,glomap
test_77.log,Access Control,60,12,3,0,0,1,5,glomap
test_41.log,Incomplete Type,9,2,1,0,0,2,0,glomap
test_121.log,Lexical,23,3,2,3,3,1,0,glomap
test_29.log,Symbol/Lookup,54,8,2,3,1,0,0,glomap
test_29.log,Access Control,54,8,2,3,1,0,0,glomap
test_29.log,Deleted/Special Member,54,8,2,3,1,0,0,glomap
test_68.log,PASS,8,1,0,3,0,0,0,glomap
test_114.log,Construction/Initialization,62,19,4,4,4,1,1,glomap
test_114.log,Operator/Call,62,19,4,4,4,1,1,glomap
test_114.log,Deleted/Special Member,62,19,4,4,4,1,1,glomap
test_145.log,Construction/Initialization,5,1,0,1,1,0,0,glomap
test_15.log,Syntactic,14,1,0,6,0,0,0,glomap
test_66.log,PASS,8,1,0,4,0,0,0,glomap
test_47.log,Lexical,26,2,1,0,0,3,0,glomap
test_91.log,Symbol/Lookup,14,1,0,6,4,1,0,glomap
test_91.log,Override/Inheritance,14,1,0,6,4,1,0,glomap
test_91.log,Syntactic,14,1,0,6,4,1,0,glomap
test_35.log,Access Control,7,2,1,0,0,1,0,glomap
test_39.log,PASS,7,1,0,0,0,1,5,glomap
test_98.log,Deleted/Special Member,84,25,1,10,10,1,4,glomap
test_24.log,Symbol/Lookup,3,1,0,0,0,1,0,glomap
test_24.log,Override/Inheritance,3,1,0,0,0,1,0,glomap
test_74.log,PASS,19,2,1,1,0,0,0,glomap
test_113.log,Symbol/Lookup,10,3,1,2,2,1,2,glomap
test_113.log,Incomplete Type,10,3,1,2,2,1,2,glomap
test_113.log,Syntactic,10,3,1,2,2,1,2,glomap
test_144.log,PASS,6,1,0,2,2,1,0,glomap
test_14.log,PASS,18,1,0,5,5,0,0,glomap
test_22.log,Access Control,101,24,3,4,0,0,0,glomap
test_22.log,Construction/Initialization,101,24,3,4,0,0,0,glomap
test_22.log,Operator/Call,101,24,3,4,0,0,0,glomap
test_72.log,Type Conversion/Reference Binding,5,1,0,1,0,0,0,glomap
test_72.log,Construction/Initialization,5,1,0,1,0,0,0,glomap
test_164.log,Access Control,14,1,0,8,8,3,0,glomap
test_63.log,PASS,45,10,2,1,0,0,0,glomap
test_51.log,Access Control,21,5,2,2,0,0,0,glomap
test_18.log,Symbol/Lookup,16,3,0,2,2,0,0,glomap
test_8.log,PASS,6,1,0,0,0,1,0,glomap
test_135.log,Construction/Initialization,21,4,0,5,3,1,0,glomap
test_50.log,PASS,8,2,1,1,1,0,0,glomap
test_84.log,Symbol/Lookup,43,7,3,6,1,0,0,glomap
test_84.log,Type Conversion/Reference Binding,43,7,3,6,1,0,0,glomap
test_59.log,Lexical,52,4,1,2,0,0,4,glomap
test_137.log,Symbol/Lookup,8,1,0,4,4,2,2,glomap
test_137.log,Syntactic,8,1,0,4,4,2,2,glomap
test_6.log,Lexical,4,1,0,1,0,0,0,glomap
test_62.log,PASS,13,2,1,1,0,0,0,glomap
test_160.log,Symbol/Lookup,62,18,3,5,5,1,0,glomap
test_160.log,Deleted/Special Member,62,18,3,5,5,1,0,glomap
test_99.log,Symbol/Lookup,29,4,1,5,5,1,5,glomap
test_27.log,Symbol/Lookup,46,10,2,4,1,0,0,glomap
test_27.log,Construction/Initialization,46,10,2,4,1,0,0,glomap
test_27.log,Access Control,46,10,2,4,1,0,0,glomap
test_27.log,Deleted/Special Member,46,10,2,4,1,0,0,glomap
test_26.log,Symbol/Lookup,41,15,4,4,1,0,0,glomap
test_26.log,Type Conversion/Reference Binding,41,15,4,4,1,0,0,glomap
test_26.log,Type Redefinition/Redeclaration,41,15,4,4,1,0,0,glomap
test_26.log,Syntactic,41,15,4,4,1,0,0,glomap
test_55.log,Lexical,291,37,4,7,1,0,0,glomap
test_67.log,PASS,11,1,0,3,0,0,0,glomap
test_109.log,Symbol/Lookup,48,15,4,6,6,1,0,glomap
test_109.log,Type Conversion/Reference Binding,48,15,4,6,6,1,0,glomap
test_109.log,Access Control,48,15,4,6,6,1,0,glomap
test_109.log,Functions/Call Resolution,48,15,4,6,6,1,0,glomap
test_168.log,PASS,14,1,0,8,8,0,0,glomap
test_148.log,Symbol/Lookup,3,1,0,1,1,1,0,glomap
test_148.log,Operator/Call,3,1,0,1,1,1,0,glomap
test_71.log,PASS,6,1,0,2,0,0,0,glomap
test_48.log,Access Control,12,2,1,0,0,1,0,glomap
test_146.log,Syntactic,5,1,0,1,1,1,0,glomap
test_79.log,Access Control,29,7,3,0,0,1,1,glomap
test_79.log,Deleted/Special Member,29,7,3,0,0,1,1,glomap
test_69.log,Symbol/Lookup,3,1,0,2,0,0,0,glomap
test_17.log,Symbol/Lookup,16,3,0,3,3,0,0,glomap
test_17.log,Override/Inheritance,16,3,0,3,3,0,0,glomap
test_64.log,PASS,6,1,0,2,0,0,0,glomap
test_162.log,PASS,3,1,0,1,1,2,0,glomap
test_78.log,Symbol/Lookup,60,14,3,0,0,1,2,glomap
test_78.log,Access Control,60,14,3,0,0,1,2,glomap
test_78.log,Deleted/Special Member,60,14,3,0,0,1,2,glomap
test_117.log,PASS,60,13,3,13,13,2,1,glomap
test_101.log,Symbol/Lookup,108,23,3,5,5,1,10,glomap
test_101.log,Deleted/Special Member,108,23,3,5,5,1,10,glomap
test_94.log,PASS,24,6,2,5,4,1,2,glomap
test_61.log,Symbol/Lookup,64,15,2,4,2,0,0,glomap
test_61.log,Override/Inheritance,64,15,2,4,2,0,0,glomap
test_61.log,Functions/Call Resolution,64,15,2,4,2,0,0,glomap
test_61.log,Operator/Call,64,15,2,4,2,0,0,glomap
test_61.log,Syntactic,64,15,2,4,2,0,0,glomap
test_61.log,Templates/Generics,64,15,2,4,2,0,0,glomap
test_119.log,Symbol/Lookup,96,31,5,13,11,2,3,glomap
test_119.log,Functions/Call Resolution,96,31,5,13,11,2,3,glomap
test_143.log,PASS,6,1,0,2,2,0,0,glomap
test_147.log,PASS,19,2,1,1,1,0,0,glomap
test_120.log,Symbol/Lookup,43,8,2,11,11,2,2,glomap
test_120.log,Construction/Initialization,43,8,2,11,11,2,2,glomap
test_120.log,This/Non-Static Member/Using Misuse,43,8,2,11,11,2,2,glomap
test_120.log,Syntactic,43,8,2,11,11,2,2,glomap
test_158.log,Symbol/Lookup,90,28,4,8,6,1,2,glomap
test_158.log,Construction/Initialization,90,28,4,8,6,1,2,glomap
test_158.log,Deleted/Special Member,90,28,4,8,6,1,2,glomap
test_46.log,Symbol/Lookup,16,2,1,0,0,3,0,glomap
test_46.log,Access Control,16,2,1,0,0,3,0,glomap
test_46.log,Syntactic,16,2,1,0,0,3,0,glomap
test_13.log,Symbol/Lookup,14,1,0,5,5,0,0,glomap
test_13.log,Override/Inheritance,14,1,0,5,5,0,0,glomap
test_13.log,Operator/Call,14,1,0,5,5,0,0,glomap
test_125.log,Deleted/Special Member,35,6,1,4,4,1,0,glomap
test_31.log,Symbol/Lookup,54,11,3,2,1,0,0,glomap
test_31.log,Operator/Call,54,11,3,2,1,0,0,glomap
test_31.log,Deleted/Special Member,54,11,3,2,1,0,0,glomap
test_31.log,Type Conversion/Reference Binding,54,11,3,2,1,0,0,glomap
test_31.log,Access Control,54,11,3,2,1,0,0,glomap
test_10.log,Deleted/Special Member,84,25,1,5,0,0,0,glomap
test_20.log,Type Conversion/Reference Binding,29,4,1,3,1,0,0,glomap
test_20.log,Syntactic,29,4,1,3,1,0,0,glomap
test_56.log,Lexical,104,10,2,7,1,0,0,glomap
test_1.log,PASS,3,2,0,0,0,14,0,glomap
test_28.log,Symbol/Lookup,296,77,5,4,1,0,0,glomap
test_28.log,Construction/Initialization,296,77,5,4,1,0,0,glomap
test_28.log,Access Control,296,77,5,4,1,0,0,glomap
test_28.log,Deleted/Special Member,296,77,5,4,1,0,0,glomap
test_12.log,PASS,12,1,0,4,4,0,0,glomap
test_112.log,Syntactic,167,38,4,8,8,2,7,glomap
test_112.log,Symbol/Lookup,167,38,4,8,8,2,7,glomap
test_112.log,Constexpr/Enum/Assert/Literal,167,38,4,8,8,2,7,glomap
test_126.log,Deleted/Special Member,37,6,3,3,3,1,3,glomap
test_65.log,PASS,21,4,0,5,0,0,0,glomap
test_116.log,Lexical,104,10,2,12,12,1,4,glomap
test_133.log,PASS,45,10,2,1,1,1,0,glomap
test_96.log,Deleted/Special Member,14,3,2,2,2,2,0,glomap
test_45.log,Access Control,27,2,1,0,0,3,0,glomap
test_5.log,Symbol/Lookup,24,6,2,3,0,0,0,glomap
test_11.log,Symbol/Lookup,3,1,0,0,0,1,0,glomap
test_21.log,PASS,14,4,2,1,0,0,0,glomap
test_38.log,Access Control,23,3,1,0,0,1,0,glomap
test_95.log,Deleted/Special Member,11,3,2,0,0,2,0,glomap
test_81.log,Deleted/Special Member,12,4,2,2,1,1,0,glomap
test_123.log,Symbol/Lookup,22,4,1,8,8,3,1,glomap
test_123.log,Operator/Call,22,4,1,8,8,3,1,glomap
test_92.log,PASS,30,1,0,1,1,0,1,glomap
test_54.log,Symbol/Lookup,62,19,4,2,0,0,0,glomap
test_49.log,Symbol/Lookup,18,1,0,0,0,0,0,glomap
test_49.log,Access Control,18,1,0,0,0,0,0,glomap
test_108.log,Symbol/Lookup,91,13,3,11,11,1,6,glomap
test_108.log,Operator/Call,91,13,3,11,11,1,6,glomap
test_108.log,This/Non-Static Member/Using Misuse,91,13,3,11,11,1,6,glomap
test_108.log,Functions/Call Resolution,91,13,3,11,11,1,6,glomap
test_108.log,Syntactic,91,13,3,11,11,1,6,glomap
test_108.log,Deleted/Special Member,91,13,3,11,11,1,6,glomap
test_108.log,Constexpr/Enum/Assert/Literal,91,13,3,11,11,1,6,glomap
test_108.log,Access Control,91,13,3,11,11,1,6,glomap
test_122.log,Symbol/Lookup,189,42,3,10,10,1,3,glomap
test_122.log,Syntactic,189,42,3,10,10,1,3,glomap
test_103.log,Symbol/Lookup,55,11,1,11,11,1,7,glomap
test_73.log,Type Conversion/Reference Binding,5,1,0,1,0,0,0,glomap
test_165.log,Symbol/Lookup,3,1,0,1,1,1,0,glomap
test_30.log,Symbol/Lookup,69,15,3,3,1,0,1,glomap
test_30.log,Access Control,69,15,3,3,1,0,1,glomap
test_30.log,Operator/Call,69,15,3,3,1,0,1,glomap
test_30.log,Deleted/Special Member,69,15,3,3,1,0,1,glomap
test_36.log,PASS,25,2,1,0,0,2,0,glomap
test_7.log,Operator/Call,1,1,0,0,0,3,0,glomap
test_153.log,Symbol/Lookup,110,22,4,8,6,1,1,glomap
test_132.log,PASS,3,1,0,1,1,1,1,glomap
test_52.log,Symbol/Lookup,167,38,4,5,2,0,0,glomap
test_52.log,Syntactic,167,38,4,5,2,0,0,glomap
test_52.log,Deleted/Special Member,167,38,4,5,2,0,0,glomap
test_52.log,Constexpr/Enum/Assert/Literal,167,38,4,5,2,0,0,glomap
test_52.log,Type Conversion/Reference Binding,167,38,4,5,2,0,0,glomap
test_83.log,Symbol/Lookup,110,22,4,5,0,0,0,glomap
test_150.log,Symbol/Lookup,71,14,3,14,10,1,2,glomap
test_150.log,Construction/Initialization,71,14,3,14,10,1,2,glomap
test_150.log,Functions/Call Resolution,71,14,3,14,10,1,2,glomap
test_150.log,Deleted/Special Member,71,14,3,14,10,1,2,glomap
test_86.log,Symbol/Lookup,35,7,4,4,1,0,0,glomap
test_111.log,Symbol/Lookup,27,6,4,4,4,1,0,glomap
test_111.log,Access Control,27,6,4,4,4,1,0,glomap
test_111.log,Operator/Call,27,6,4,4,4,1,0,glomap
test_9.log,Symbol/Lookup,3,1,0,0,0,1,0,glomap
test_42.log,Access Control,7,3,1,0,0,2,0,glomap
test_34.log,Access Control,7,2,1,0,0,1,0,glomap
test_151.log,Symbol/Lookup,34,8,3,5,4,1,0,glomap
test_151.log,Deleted/Special Member,34,8,3,5,4,1,0,glomap
test_75.log,Symbol/Lookup,3,1,0,1,0,0,0,glomap
test_75.log,Syntactic,3,1,0,1,0,0,0,glomap
test_75.log,Type Redefinition/Redeclaration,3,1,0,1,0,0,0,glomap
test_60.log,PASS,43,8,3,4,0,0,0,glomap
test_166.log,PASS,10,1,0,5,5,0,0,glomap
test_136.log,Symbol/Lookup,8,1,0,4,4,1,0,glomap
test_136.log,Syntactic,8,1,0,4,4,1,0,glomap
test_157.log,Symbol/Lookup,48,12,2,6,5,0,3,glomap
test_157.log,This/Non-Static Member/Using Misuse,48,12,2,6,5,0,3,glomap
test_157.log,Operator/Call,48,12,2,6,5,0,3,glomap
test_157.log,Deleted/Special Member,48,12,2,6,5,0,3,glomap
test_76.log,Symbol/Lookup,12,8,0,0,0,1,3,glomap
test_76.log,Access Control,12,8,0,0,0,1,3,glomap
test_19.log,Deleted/Special Member,9,2,1,2,2,0,0,glomap
test_93.log,PASS,36,11,2,4,4,5,3,glomap
test_138.log,PASS,11,1,0,3,3,1,0,glomap
test_3.log,Symbol/Lookup,14,3,2,0,0,2,3,glomap
test_3.log,Access Control,14,3,2,0,0,2,3,glomap
test_3.log,Operator/Call,14,3,2,0,0,2,3,glomap
test_3.log,Syntactic,14,3,2,0,0,2,3,glomap
test_142.log,Symbol/Lookup,3,1,0,2,2,0,0,glomap
test_155.log,PASS,35,7,3,8,7,1,2,glomap
test_134.log,PASS,6,1,0,2,2,0,0,glomap
test_118.log,Lexical,11,2,1,3,2,2,0,glomap
test_124.log,PASS,65,9,2,4,4,1,0,glomap
test_82.log,Operator/Call,14,4,2,2,1,1,0,glomap
test_115.log,Lexical,291,37,4,12,12,2,22,glomap
test_152.log,Symbol/Lookup,22,6,2,4,3,1,3,glomap
test_152.log,Override/Inheritance,22,6,2,4,3,1,3,glomap
test_152.log,Deleted/Special Member,22,6,2,4,3,1,3,glomap
test_152.log,Syntactic,22,6,2,4,3,1,3,glomap
test_32.log,Symbol/Lookup,14,5,2,1,0,0,0,glomap
test_32.log,Construction/Initialization,14,5,2,1,0,0,0,glomap
test_32.log,Access Control,14,5,2,1,0,0,0,glomap
test_32.log,Type Redefinition/Redeclaration,14,5,2,1,0,0,0,glomap
test_44.log,Incomplete Type,22,2,1,0,0,3,0,glomap
test_44.log,Access Control,22,2,1,0,0,3,0,glomap
test_90.log,PASS,5,1,0,1,1,2,1,glomap
test_129.log,Lexical,43,8,3,5,4,1,0,glomap
test_33.log,PASS,13,1,0,0,0,0,11,glomap
test_53.log,Symbol/Lookup,10,3,1,1,0,0,0,glomap
test_4.log,Symbol/Lookup,36,11,2,2,0,0,0,glomap
test_57.log,Templates/Generics,84,15,1,2,0,0,10,glomap
test_80.log,Symbol/Lookup,71,14,3,9,0,0,0,glomap
test_80.log,Operator/Call,71,14,3,9,0,0,0,glomap
test_80.log,Functions/Call Resolution,71,14,3,9,0,0,0,glomap
test_80.log,Deleted/Special Member,71,14,3,9,0,0,0,glomap
test_110.log,Symbol/Lookup,120,45,5,6,6,1,1,glomap
test_110.log,Type Conversion/Reference Binding,120,45,5,6,6,1,1,glomap
test_110.log,Access Control,120,45,5,6,6,1,1,glomap
test_149.log,Deleted/Special Member,13,5,1,7,6,1,1,glomap
test_88.log,Symbol/Lookup,90,28,4,6,2,0,0,glomap
test_88.log,Construction/Initialization,90,28,4,6,2,0,0,glomap
test_25.log,Symbol/Lookup,55,11,1,6,1,0,0,glomap
test_25.log,Access Control,55,11,1,6,1,0,0,glomap
test_154.log,Deleted/Special Member,43,7,3,9,7,1,1,glomap
test_130.log,Operator/Call,64,15,2,6,6,0,2,glomap
test_130.log,Deleted/Special Member,64,15,2,6,6,0,2,glomap
test_102.log,Symbol/Lookup,104,12,5,6,6,1,1,glomap
test_102.log,Deleted/Special Member,104,12,5,6,6,1,1,glomap
test_127.log,Symbol/Lookup,20,6,2,3,3,1,2,glomap
test_127.log,Override/Inheritance,20,6,2,3,3,1,2,glomap
test_127.log,Type Conversion/Reference Binding,20,6,2,3,3,1,2,glomap
test_127.log,Syntactic,20,6,2,3,3,1,2,glomap
test_131.log,Functions/Call Resolution,13,2,1,1,1,1,0,glomap
test_70.log,PASS,6,1,0,2,0,0,0,glomap
test_107.log,Access Control,48,11,2,10,10,1,2,glomap
test_100.log,Symbol/Lookup,101,24,3,8,8,1,1,glomap
test_100.log,Deleted/Special Member,101,24,3,8,8,1,1,glomap
test_140.log,PASS,8,1,0,3,3,1,0,glomap
test_163.log,Symbol/Lookup,15,1,0,8,8,0,0,glomap
test_85.log,Lexical,35,7,3,5,1,0,0,glomap
test_87.log,Symbol/Lookup,48,12,2,4,1,0,0,glomap
test_87.log,Type Conversion/Reference Binding,48,12,2,4,1,0,0,glomap
test_87.log,Operator/Call,48,12,2,4,1,0,0,glomap
test_87.log,Deleted/Special Member,48,12,2,4,1,0,0,glomap
test_156.log,Symbol/Lookup,35,7,4,6,5,1,2,glomap
test_156.log,Override/Inheritance,35,7,4,6,5,1,2,glomap
test_156.log,Construction/Initialization,35,7,4,6,5,1,2,glomap
test_156.log,Syntactic,35,7,4,6,5,1,2,glomap
test_106.log,Symbol/Lookup,38,10,2,3,3,1,4,glomap
test_106.log,Access Control,38,10,2,3,3,1,4,glomap
test_106.log,Deleted/Special Member,38,10,2,3,3,1,4,glomap
test_105.log,Symbol/Lookup,39,16,2,7,7,1,3,glomap
test_105.log,Access Control,39,16,2,7,7,1,3,glomap
test_105.log,Deleted/Special Member,39,16,2,7,7,1,3,glomap
test_104.log,Symbol/Lookup,25,4,1,5,5,1,1,glomap
test_104.log,Access Control,25,4,1,5,5,1,1,glomap
test_40.log,Incomplete Type,12,2,1,0,0,2,0,glomap
test_40.log,Access Control,12,2,1,0,0,2,0,glomap
test_159.log,Symbol/Lookup,52,16,2,5,5,1,1,glomap
test_167.log,Type Conversion/Reference Binding,15,1,0,8,8,0,0,glomap
test_141.log,Linker,32,5,2,2,0,0,1,ninja
test_97.log,PASS,1,1,0,0,0,1,0,ninja
test_89.log,PASS,1,1,0,0,0,0,0,ninja
test_58.log,PASS,1,1,0,0,0,1,0,ninja
test_161.log,PASS,3,1,0,0,0,0,0,ninja
test_16.log,PASS,4,2,0,3,1,0,1,ninja
test_23.log,PASS,1,1,0,0,0,3,0,ninja
test_128.log,PASS,1,1,0,0,0,0,0,ninja
test_139.log,PASS,6,3,1,1,0,1,1,ninja
test_43.log,PASS,1,1,0,1,0,0,0,ninja
test_2.log,PASS,3,1,0,1,1,0,1,ninja
test_37.log,PASS,1,1,0,0,0,0,0,ninja
test_77.log,PASS,1,1,0,0,0,0,0,ninja
test_41.log,PASS,1,1,0,0,0,0,0,ninja
test_121.log,PASS,25,5,3,0,0,0,1,ninja
test_29.log,PASS,1,1,0,0,0,0,0,ninja
test_68.log,PASS,8,2,1,2,2,1,1,ninja
test_114.log,PASS,3,1,0,0,0,0,2,ninja
test_145.log,PASS,4,4,0,1,0,3,0,ninja
test_15.log,PASS,8,2,1,2,0,0,1,ninja
test_66.log,PASS,3,1,0,1,1,1,0,ninja
test_47.log,PASS,3,1,0,1,0,0,0,ninja
test_91.log,PASS,3,1,0,1,1,0,1,ninja
test_35.log,PASS,1,1,0,0,0,12,0,ninja
test_39.log,PASS,1,1,0,0,0,1,0,ninja
test_98.log,PASS,1,1,0,0,0,1,0,ninja
test_170.log,PASS,4,1,0,1,1,0,2,ninja
test_24.log,PASS,1,1,0,0,0,3,0,ninja
test_74.log,PASS,1,1,0,0,0,0,0,ninja
test_113.log,PASS,1,1,0,0,0,0,0,ninja
test_144.log,PASS,12,2,0,1,0,3,1,ninja
test_14.log,PASS,7,3,0,2,1,1,0,ninja
test_22.log,PASS,7,3,1,1,1,0,0,ninja
test_72.log,PASS,4,1,0,0,0,0,0,ninja
test_164.log,PASS,19,4,1,2,0,0,1,ninja
test_63.log,PASS,3,1,0,2,2,0,0,ninja
test_51.log,PASS,1,1,0,0,0,1,0,ninja
test_18.log,PASS,1,1,0,0,0,0,0,ninja
test_8.log,PASS,3,1,0,0,0,0,0,ninja
test_135.log,PASS,159,48,6,3,1,2,1,ninja
test_50.log,PASS,1,1,0,0,0,2,0,ninja
test_84.log,PASS,1,1,0,0,0,1,0,ninja
test_59.log,PASS,1,1,0,0,0,0,0,ninja
test_137.log,PASS,9,3,1,1,0,1,0,ninja
test_6.log,PASS,3,1,0,1,0,2,0,ninja
test_62.log,PASS,3,1,0,1,0,0,0,ninja
test_160.log,PASS,7,1,0,1,0,1,0,ninja
test_99.log,PASS,3,2,0,1,0,1,0,ninja
test_27.log,PASS,1,1,0,0,0,2,0,ninja
test_26.log,PASS,3,1,0,1,1,2,0,ninja
test_55.log,PASS,3,1,0,1,1,0,0,ninja
test_67.log,PASS,3,1,0,0,0,0,1,ninja
test_109.log,PASS,61,13,2,2,0,0,5,ninja
test_168.log,PASS,17,2,0,2,1,0,0,ninja
test_148.log,Linker,28,6,2,1,0,1,3,ninja
test_71.log,PASS,1,1,0,0,0,0,0,ninja
test_48.log,PASS,1,1,0,0,0,0,0,ninja
test_146.log,PASS,19,8,2,1,0,0,1,ninja
test_79.log,PASS,9,4,1,2,2,0,2,ninja
test_69.log,PASS,3,1,0,2,2,1,1,ninja
test_17.log,PASS,4,2,0,2,1,0,1,ninja
test_169.log,PASS,1,2,0,1,1,3,0,ninja
test_64.log,PASS,3,1,0,0,0,1,0,ninja
test_162.log,PASS,4,3,0,0,0,0,0,ninja
test_78.log,PASS,1,1,0,0,0,0,0,ninja
test_117.log,PASS,5,5,0,1,1,0,0,ninja
test_101.log,PASS,4,1,0,0,0,0,1,ninja
test_94.log,PASS,7,3,2,0,0,0,1,ninja
test_61.log,PASS,3,1,0,1,0,2,0,ninja
test_119.log,PASS,3,1,0,2,0,1,0,ninja
test_143.log,Linker,17,3,2,2,1,1,1,ninja
test_147.log,Linker,10,3,0,1,1,1,0,ninja
test_120.log,PASS,7,2,0,1,0,1,1,ninja
test_158.log,PASS,14,4,1,0,0,2,1,ninja
test_46.log,PASS,1,1,0,0,0,0,0,ninja
test_13.log,PASS,5,1,0,3,1,3,0,ninja
test_125.log,Linker,20,5,2,2,1,0,0,ninja
test_31.log,PASS,5,1,0,0,0,0,0,ninja
test_10.log,PASS,3,1,0,2,2,0,0,ninja
test_20.log,PASS,1,2,0,0,0,0,0,ninja
test_56.log,PASS,1,1,0,0,0,0,0,ninja
test_1.log,PASS,3,2,0,1,1,4,0,ninja
test_28.log,PASS,1,1,0,0,0,1,0,ninja
test_12.log,PASS,6,1,0,2,0,0,1,ninja
test_112.log,PASS,1,1,0,1,0,0,0,ninja
test_126.log,PASS,11,4,2,2,2,0,1,ninja
test_65.log,PASS,3,1,0,0,0,0,0,ninja
